x	ch1x	ch3x	ch5y	ch7y
+1.1140000e+2	+0.8430572e+0	+4.0981727e+0	+0.4686530e+0	+1.3783288e+0
+1.1150000e+2	+0.4497359e+0	-2.5882897e+0	-0.5146487e+0	-2.9481914e+0
+1.1160000e+2	+1.0397179e+0	-1.4083327e+0	-2.0879271e+0	-1.1782562e+0
+1.1170000e+2	+0.6463965e+0	+1.1482511e+0	+1.4519566e+0	+2.9516189e+0
+1.1180000e+2	+2.8096681e+0	+1.9348949e+0	-1.1046287e+0	-0.1949558e+0
+1.1190000e+2	-0.5335657e+0	+1.5415728e+0	-0.9079688e+0	+0.9850072e+0
+1.1200000e+2	-1.7135249e+0	-0.6216930e+0	-0.5146487e+0	-3.5381682e+0
+1.1210000e+2	+0.4497359e+0	+2.9182017e+0	-0.3179885e+0	+3.9349277e+0
+1.1220000e+2	+0.2530754e+0	+0.3616084e+0	+2.0419400e+0	+0.7883465e+0
+1.1230000e+2	-1.1235456e+0	-1.4083327e+0	+5.5818548e+0	+5.9015517e+0
+1.1240000e+2	+1.4330395e+0	+0.7549295e+0	+0.6653135e+0	-5.8980684e+0
+1.1250000e+2	-2.5001626e+0	+1.3449118e+0	-2.2845864e+0	+0.1983648e+0
+1.1260000e+2	-0.9268858e+0	-0.2283727e+0	-3.2678823e+0	-0.1949558e+0
+1.1270000e+2	+3.0063298e+0	-0.2283727e+0	+1.8452787e+0	-1.1782562e+0
+1.1280000e+2	-0.9268858e+0	+2.5248787e+0	+1.0586350e+0	-3.9314859e+0
+1.1290000e+2	-3.2867992e+0	+0.1649479e+0	-3.4645412e+0	+1.1816679e+0
+1.1300000e+2	-0.1402453e+0	+0.5582689e+0	+2.6319239e+0	+1.1816679e+0
